Port_IDs,ROI,PnL,Sharpe Ratio,MDD,Win Rate,Win Positions,Total Positions,ROI_norm,PnL_norm,Sharpe Ratio_norm,MDD_norm,Win Rate_norm,Composite_Score
3672754654734989568,0.30629035535029003,166.38461131,0.17202059865077216,60.39693281999999,0.7443609022556391,99.0,133.0,0.0001489030447935486,0.19945951802641876,0.0006011203267422037,0.9971695197331522,0.7313623040652479,0.3093021029029115
3733192481840423936,-0.0381032280276861,-210.14630003999997,-0.010562384389007725,2743.12,0.9453125,121.0,128.0,8.084512843985652e-05,0.19230107125982096,0.00028466727380603536,0.8714446799353943,0.942531779661017,0.3202488814912881
3784403294629753856,1.146112962606912,2444.71268849,0.17851451297922066,271.34718097000007,0.8074324324324325,1673.0,2072.0,0.0003148659997243341,0.2427741298304361,0.0006123755871204162,0.9872834131579271,0.7976408612001833,0.3286333652286807
3786761687746711808,0.572874637401229,126.48193777,0.40008746416716323,59.672462220000014,0.9,18.0,20.0,0.00020158454539258712,0.19870090523854195,0.000996406101268738,0.9972034717840506,0.8949152542372881,0.3337427125694382
3788465932399412480,2.1107445647283267,13649.27711351,0.2664065269242696,276.6718330100002,0.9506607929515418,1079.0,1135.0,0.0005054932937795043,0.45579057964022385,0.0007647101348343131,0.9870338752787112,0.9481520197117898,0.4045048445090428
3818233536529843712,1.9912271927169538,5062.41966408,0.24549000605523724,1782.8917354400014,0.8463157894736842,402.0,475.0,0.00048187466759204754,0.2925408700115479,0.0007284575948899623,0.9164454279469985,0.8385013380909903,0.3366433925944613
3826087012661391104,5.626281554794164,63.939215090000005,0.6194886788677673,12.54058053,0.7894736842105263,15.0,19.0,0.0012002220400628527,0.1975118693919559,0.0013766725590403418,0.9994122902593288,0.7787689562890276,0.3166805443520662
3878631538480067329,0.5615175311328627,2410.96359799,0.279026060290575,220.64956045999995,0.7058080808080808,559.0,792.0,0.00019934019176424391,0.24213250636611236,0.0007865823257357352,0.9896593386847641,0.6908491696627289,0.3128165543567403
3879821005658659073,2.6252527965432355,2019.18615952,0.13236428030101763,1734.9812824199994,0.6605504587155964,216.0,327.0,0.0006071687020745368,0.23468419906091315,0.0005323879465331771,0.9186907338841892,0.6432903125485928,0.29322647649497086
3880920727367689984,-0.43949503038011073,-178.97349999000002,-0.06624793807403921,609.39066665,0.9215686274509803,47.0,51.0,1.523413320741472e-06,0.19289371537746766,0.0001881530030087958,0.9714411282789035,0.9175805915586573,0.331614698273933
3886752488982104320,1.11914338962793,3357.31875376,0.27065607240809136,17.235079999999925,0.9351851851851852,202.0,216.0,0.00030953636226740196,0.2601242111655566,0.0007720754523439605,0.9991922842508753,0.9318895166352794,0.354925122105348
3891020560590657281,2.580936932122187,1862.64651833,0.5690703790783597,0.0,1.0,141.0,141.0,0.0005984111481029254,0.2317081334722919,0.0012892874992358756,1.0,1.0,0.35833449365494585
3910887259807777281,4.040815790719022,1200.3891534000002,0.26635232751807303,598.2562899900001,0.3333333333333333,2.0,6.0,0.0008869075604645406,0.2191175759649641,0.0007646161963561884,0.9719629367871883,0.29943502824858753,0.24586373887599475
3910983669796782848,1.5416419994093216,5674.02219153,0.5306057230168765,201.7234222300001,0.8810572687224669,200.0,227.0,0.0003930291345833567,0.30416839912826854,0.0012226205095846874,0.9905463052621448,0.8750093332337788,0.35621822694201843
3911997667197443328,0.04661324519775063,23.185392119999975,0.022233130353741488,251.96572683,0.3076923076923077,4.0,13.0,9.758651656911421e-05,0.19673707491035508,0.00034150850068365174,0.9881917179496552,0.272490221642764,0.23837925799573065
3923766029921022977,0.33556427923843896,658.34263762,0.10048876194660536,218.9682396000001,0.6604938271604939,321.0,486.0,0.0001546880604253218,0.20881241638505346,0.0004771412585382782,0.9897381331747203,0.6432308014228919,0.29728254455271913
3925368433214965504,0.8668421355547098,5553.0917457000005,0.4701626608589976,72.25548066999863,0.8295964125560538,370.0,446.0,0.0002596774262290921,0.3018693205324868,0.001117860519194433,0.9966137732057097,0.8209318233639887,0.34838766107897257
3926423286576838657,0.42932240473952277,1183.80400665,0.08586322129675589,1119.0932,0.9925925925925926,134.0,135.0,0.00017321622985357892,0.21880226615493967,0.0004517922533219569,0.9475541046297196,0.9922159447583176,0.34579973645506834
3930688517098515713,0.3923611040421369,1197.04306763,0.07381894067697067,1403.0651962900001,0.6547619047619048,55.0,84.0,0.00016591206034347064,0.21905396159456583,0.00043091709119515257,0.934245860414211,0.6372074253430186,0.29060914469555077
3932103299427844097,0.6813017053499698,3521.47985604,0.1263200382002342,605.8965708399987,0.6574074074074074,639.0,972.0,0.0002230115425176543,0.26324517275567966,0.0005219120586183569,0.971604877806883,0.6399874450721909,0.3077102769181341
3935808725185052672,0.11753965992920157,1079.43227072,0.05140858619136383,1236.4768800400002,0.6559139784946236,427.0,651.0,0.00011160275913006388,0.2168179947629481,0.0003920754369715116,0.9420529612025623,0.6384180790960452,0.29138147051270497
3936410995029308417,368.86865233531904,10681.514000000001,0.633949431938721,0.0,1.0,6.0,6.0,0.072982973170956,0.39936871991092754,0.0014017359542202877,1.0,1.0,0.418368270461315
3937714876784951296,0.5880596286516759,3160.27909231,0.09619953802434601,1516.600306929999,0.5833333333333334,84.0,144.0,0.0002045853529402127,0.2563781762853362,0.0004697071703098583,0.9289250787907692,0.5621468926553673,0.28790042756055156
3939925275039085824,2.0926733326350795,2271.98039527,0.36840748299957793,78.62181990000022,0.9070598748882931,2030.0,2238.0,0.0005019221169005769,0.23949021637574933,0.0009414983185688659,0.9963154170355994,0.9023341058148164,0.34498376271443865
3941019213896463617,-0.08654831884335183,-216.37405997999997,-0.010069883726342899,4944.99999998,0.8,24.0,30.0,7.127157045965159e-05,0.1921826717163524,0.0002855208765661536,0.7682543754130684,0.7898305084745764,0.28183332258016297
3944239644144231424,-0.44720396125259454,-1398.56815836,-0.048442869974553285,5531.51178253,0.541095890410959,158.0,292.0,0.0,0.16970729647903782,0.00021901276914916554,0.7407677142654052,0.5177617831437196,0.231250051284958
3944658614777849089,7.6062984340252955,1954.28187999,1.3552130766497508,0.0,1.0,9.0,9.0,0.0015915064008917088,0.23345026629222204,0.002651830998898929,1.0,1.0,0.35929080937305824
3949214983441029120,0.995388046451095,1236.52647328,0.08848025238257272,142.42608281000037,0.8437324339516582,1501.0,1779.0,0.0002850802422908353,0.21980460343827568,0.0004563280948497248,0.9933252534846497,0.8357866255085222,0.32948046838808737
3951723256343550465,0.44236280082644636,4143.10192875,0.09361874770278404,1100.3163448599992,0.7758985200845666,1101.0,1419.0,0.00017579322962633256,0.2750631892379982,0.0004652341413197006,0.9484340751094396,0.764503529580392,0.32584343314864483
3953433416230728705,1.4774906194311985,4722.64674482,0.2897620104383758,696.8338684000007,0.5988372093023255,103.0,172.0,0.0003803517518931767,0.28608125067635504,0.0008051898878638109,0.9673431344658566,0.5784391013007489,0.3036437739496256
3953764659057081857,1.176360596838738,6433.6623856100005,0.2230407212490357,873.2073380099994,0.827906976744186,178.0,215.0,0.0003208434367609219,0.31861035788164954,0.0006895484665863229,0.9590774560279398,0.8191564840362633,0.34660580103255034
3956048468100538880,0.35360073994850855,105.7076,0.8647509925875138,0.0,1.0,6.0,6.0,0.00015825236589896749,0.19830595229695028,0.0018017615057462466,1.0,1.0,0.34997640346686154
3956076827719377409,1.8498030433374755,13799.32835106,0.12964997042056717,396.75647670000217,0.9382793017456359,1505.0,1604.0,0.0004539268968047591,0.45864329043736035,0.0005276835012777493,0.9814061521734835,0.935140961156431,0.402361908033284
3957509601040585217,1.6982588747461336,2204.6940292100003,0.0341158622669168,3268.44,0.8618421052631579,262.0,304.0,0.00042397924142536185,0.23821099638334187,0.00036210366639154845,0.8468257493977807,0.8548171275646743,0.31497759618383836
3960874214179953664,0.37102509103340553,14538.54450814,0.20727979913937597,2233.999999989999,0.8969422423556059,792.0,883.0,0.00016169570830105803,0.47269695601953987,0.0006622316168139412,0.8953044033716923,0.8917020173906367,0.3863980723696724
3962024093501274881,0.32341250658502796,9889.70115062,0.12281293179371372,1821.5347021300001,0.4839924670433145,257.0,531.0,0.00015228666746473562,0.3843151082138892,0.0005158335374394495,0.9146344393824885,0.45775479587602536,0.3020784007166034
3966142151544441601,0.22958133520140045,1623.39252068,0.04591907182331579,1703.5718399400002,0.7240506329113924,286.0,395.0,0.00013374406295172644,0.2271595374493714,0.00038256100385192953,0.9201627259702325,0.7100193091611242,0.3014271378485547
3975392755164484097,0.39441322171497717,2210.84235046,0.15936351421215203,451.22514720000004,0.731023102310231,443.0,606.0,0.0001663175930237146,0.2383278856719643,0.0005791830522756148,0.978853497761857,0.7173463109022767,0.3141693587263222
3976088733682659585,0.6247847053178059,2219.53037773,0.21488373051642568,304.93625860000043,0.7485493230174082,387.0,517.0,0.00021184284064166978,0.23849305877952157,0.0006754107601192089,0.9857092732641567,0.7357636953742256,0.318032252852822
3977078013600312321,0.3902227494987842,4172.45580943,0.1430489066131262,753.4702992500002,0.7151394422310757,1436.0,2008.0,0.00016548948581923418,0.27562125282828204,0.0005509065541254969,0.9646888887546815,0.7006550070902829,0.3188584512660951
3977234346014419201,14.453363097686259,2427.29283086,0.5250493896312161,0.0,1.0,33.0,33.0,0.0029446005833588694,0.24244295084946216,0.0012129902656608038,1.0,1.0,0.36158948591133744
3978449781300392193,0.8219916832487293,5498.89954925,0.20247320935852903,1201.6152299999985,0.8745098039215686,223.0,255.0,0.00025081422877481314,0.3008390413661323,0.0006539008294369522,0.9436867397389999,0.8681289464938517,0.34717559699954187
3981810242465907713,4.408090134527028,3104.30464154,0.6285257918424311,77.6877583999999,0.7058823529411765,12.0,17.0,0.0009594870967165535,0.2553140136520746,0.0013923356944703195,0.996359191487717,0.6909272183449652,0.3174398038009942
3983074113875692800,7.5560502706624035,2326.87207996,0.7501770705828326,0.0,1.0,13.0,13.0,0.0015815765257020044,0.24053379391729404,0.0016031818418497904,1.0,1.0,0.36084947897911895
3987739404272887297,1.4402267377265936,11950.28880172,0.07417655863483782,3365.7022173700034,0.5114624505928854,1294.0,2530.0,0.00037298778732917237,0.42349013093757965,0.00043153691508381807,0.8422675909926821,0.48662155825015074,0.30538545945066886
3988187872032603905,0.9484690339180192,2423.66834164,0.13828381572385062,1194.19364082,0.7410340009315324,1591.0,2147.0,0.0002758082628333397,0.24237404359017645,0.0005426476926789127,0.9440345498138135,0.727866238267034,0.3115561107139153
3988205565930333696,0.8064951374766036,2799.3357638,0.11120944268659766,2096.27442712,0.7213114754098361,88.0,122.0,0.0002477518528571615,0.2495160740647413,0.0004957223557097786,0.9017588622001008,0.7071408724645736,0.30387506115024276
3991414786174551297,-0.3676279769679463,-418.26515361,-0.14007656930559764,416.73295361000004,0.04838709677419355,3.0,62.0,1.572554177428859e-05,0.18834440345513873,6.0193127677834754e-05,0.9804699618562797,0.0,0.19417256515320575
3993014919980212480,1.0232733420101476,2838.11032054,0.22711452043260708,60.84000000000003,0.8432203389830508,199.0,236.0,0.0002905908418032923,0.25025323957215356,0.0006966091803901342,0.9971487555510766,0.8352484918126974,0.3376348665441333
3993222640082269952,0.5036869622391471,1693.08589892,0.13112258423154344,342.42969652000033,0.8895116092874299,1111.0,1249.0,0.00018791190677167684,0.22848451854143284,0.0005302358373636257,0.9839521569469238,0.8838935555223839,0.33745101164992
3994879592543698688,1.8808839946567866,3676.12620549,0.21446590372203975,157.66429628000014,0.8530805687203792,180.0,211.0,0.0004600690111970626,0.26618524388082954,0.0006746865822003217,0.9926111201584196,0.8456100891637883,0.34252944693777787
3996598927198996481,2.748710833313742,3226.06816213,0.1682903140531735,160.68430590000116,0.8111111111111111,876.0,1080.0,0.0006315660693463206,0.257628930313583,0.0005946549928453768,0.9924695885071256,0.8015065913370998,0.3337804820709352
3998572645139652353,1.1967191492765468,9508.34114302,0.4188820522651768,214.71515507000004,0.8230088495575221,93.0,113.0,0.0003248666262910647,0.3770648527075721,0.0010289809046993424,0.9899374524327244,0.8140092995350232,0.3651452388095678
3998659472131949824,0.6691404305294126,1415.59363614,0.6653211552737776,0.0,1.0,59.0,59.0,0.00022060827177034954,0.22320895276084027,0.0014561094640620264,1.0,1.0,0.35614861215096505
4000222729738650369,0.6744954934811767,835.47927626,0.2996483770453264,93.27293172000002,0.7920353982300885,179.0,226.0,0.0002216665215288531,0.21218006339595138,0.0008223249507438717,0.9956287980144403,0.7814609269536523,0.3198283562147327
4000877324693233921,-0.23674887656681354,-10325.09161931,-0.05019148866917904,14682.679015479996,0.7989341085271318,1649.0,2064.0,4.1589434998370025e-05,0.0,0.0002159820610562048,0.31190159371777393,0.7887104191302062,0.16514539569815784
4004410127575640832,2.3410316207709005,2173.13328222,0.3741160092703786,324.5276183799997,0.89,89.0,100.0,0.000551001857103352,0.2376109767822102,0.0009513923433902678,0.984791131321034,0.884406779661017,0.3401104597758141
4004713168329653760,13.542948847487349,1667.19861,32.20973224671762,0.0,1.0,2.0,2.0,0.0027646875423564653,0.22799236033056788,0.0561289219396149,1.0,1.0,0.368915046356154
4008537296438699777,1.56668491456429,1820.99496232,0.1560627467676016,543.7563161999997,0.7375,118.0,160.0,0.00039797803231876795,0.23091627166903506,0.0005734621580418256,0.9745170582161036,0.7241525423728814,0.3127436949452945
4008711265867865600,0.8665486952576157,10546.43646986,0.43494382491214906,509.54999999999995,0.9657534246575342,141.0,146.0,0.00025961943753197836,0.3968006829192132,0.0010568191889965904,0.9761201247707283,0.9640120733689342,0.390496269147935
4012994295026226176,2.9204593388511233,2161.2918663699998,0.32434279710141684,216.82089986000028,0.8150943396226416,216.0,265.0,0.0006655064387024653,0.23738585278190047,0.0008651253502506285,0.989838767469816,0.8056923568915895,0.32901553352941165
4013955990069013504,0.23747946555478533,280.05467135,0.18282495945019522,188.03265482,0.8378378378378378,62.0,74.0,0.0001353048652456277,0.20162056523190555,0.0006198464582966234,0.9911879180921788,0.8295923041685753,0.3236799701550602
4014818740371615232,0.705208803461894,2025.5115963599999,0.3736878711263975,86.05600000000015,0.6645569620253164,105.0,158.0,0.0002277359838606137,0.23480445559637864,0.0009506502938274577,0.9959670168919043,0.6475005363655868,0.305468310942449
4016164457907769600,0.3291926734747255,3594.27779477,0.2393493303893776,647.83756662,0.9389830508474576,277.0,295.0,0.00015342892485185327,0.264629176441455,0.0007178145682004009,0.9696393283098408,0.9358804941108877,0.35216718761832605
4017110277719148289,0.9333191889737176,2380.47825044,0.6323599574114727,0.0,1.0,86.0,86.0,0.0002728144007820276,0.24155293180524703,0.0013989810749958508,1.0,1.0,0.36073623276650646
4017263283405469185,0.38707540500406157,9941.52288203,0.07415036931033359,2835.346285820008,0.6113378684807256,1348.0,2205.0,0.0001648675180512604,0.38530032109939016,0.0004314915237140654,0.8671225286288671,0.5915753872170336,0.31525728283598825
4019895412775450368,2.9492849131597705,2497.39650957,0.4720229927020212,0.0,1.0,217.0,217.0,0.0006712028529791272,0.24377573240088635,0.0011210848486549222,1.0,1.0,0.36133595078319736
4020204877254599680,0.4426348399198307,42274.435013610004,0.06360019347025601,21338.051187780024,0.6028547439126785,1436.0,2382.0,0.00017584698908863406,1.0,0.0004132059458468303,0.0,0.5826609173319672,0.3375257405362366
4021243448368889856,0.2233785130983319,1563.87348131,0.15645627801784712,384.4917166299999,0.8204647676161919,2189.0,2668.0,0.00013251828184481147,0.22602798659368845,0.0005741442268934383,0.9819809356887197,0.8113358574949814,0.3256524740418172
4021669203289716224,0.5649631110912606,16055.77823225,0.08088813460874358,2537.866628610005,0.6654676258992805,370.0,556.0,0.0002000210958342284,0.5015419632132058,0.00044316942689622923,0.8810638044554227,0.6484575051822948,0.3549523264082969
4022565861939831809,0.3905186456573172,12164.3844803,0.4239849451980023,385.07555368999965,0.9486301369863014,277.0,292.0,0.00016554795983553057,0.4275604276167518,0.00103782524506729,0.9819535743774704,0.9460181100534014,0.39633481160779105
4022641794255717633,3.151009535315962,1708.47843825,0.8494483378383314,115.99559388000046,0.8213641284734753,2276.0,2771.0,0.0007110670029627768,0.22877715500254436,0.0017752389255321207,0.9945639087253465,0.8122809485653469,0.3287538318800872
4023616625178799873,1.9878984134495716,1846.90749442,0.40755079170250935,3.088799999999992,0.9965034965034965,285.0,286.0,0.0004812168452867732,0.2314089097925839,0.0010093415498209633,0.9998552445125931,0.9963257081901149,0.35760154287483803
4023697433751327232,37.22851888687114,2408.22399998,2.804440515050009,0.0,1.0,4.0,4.0,0.007445351243226637,0.24208042228503085,0.0051636337947854735,1.0,1.0,0.36341417014102145
4023697881318718465,37.18327551770336,3151.95061998,2.2593569215583433,0.0,1.0,6.0,6.0,0.007436410398846848,0.25621983888454314,0.004218894233660692,1.0,1.0,0.3667578411675796
4026179081117855488,0.4506321494500863,2800.9139609000003,0.15497111104536548,1569.5150998899996,0.5272727272727272,29.0,55.0,0.00017742739084213412,0.24954607808190696,0.0005715701336524524,0.9264452462843075,0.5032357473035438,0.27699733943309546
4027747397961573889,0.37919523758864077,2668.50763107,0.14676230652083513,483.9062899800001,0.6871508379888268,123.0,179.0,0.00016331026553351188,0.24702882482307,0.0005573426234568395,0.9773219079042642,0.6712432534797841,0.30919427650444953
4028427053699127040,2.296868397154963,2634.09383429,0.4911012368358781,4.866440649999731,0.8292682926829268,34.0,41.0,0.0005422744675007876,0.24637456424349927,0.0011541512850790944,0.9997719360307474,0.8205870194295163,0.3350138832538054
4028701921959171840,0.5820739785308817,11748.75798531,0.4173877065828546,585.677599929998,0.9646643109540636,273.0,283.0,0.00020340248863929343,0.41965871211481276,0.0010263909029070623,0.9725524325171079,0.9628675810025753,0.39548380885939693
4029299190618134272,2.0032089371557613,3227.91739305,0.47918076823278977,0.537880370000039,0.9838709677419355,61.0,62.0,0.00048424246014145957,0.257664087111341,0.0011334907140933788,0.9999747924322954,0.9830508474576272,0.36221762651917766
4029422834086627072,4.428144869164724,2799.90254984,1.1309161199146678,0.0,1.0,38.0,38.0,0.0009634502467818954,0.24952684956171406,0.002263079234953632,1.0,1.0,0.3630751907991147
4029506971304830209,58.65790892815348,2413.6540000200002,1.2231237104735155,1.2715041200001451,0.6,3.0,5.0,0.011680156144744155,0.24218365515398602,0.0024228935454136498,0.9999404114223548,0.5796610169491525,0.3008907457894914
4029507714735307777,174.38880712757316,1537.89995998,18.409506243359335,0.0,1.0,2.0,2.0,0.034550511950849024,0.22553418896864014,0.0322103530934681,1.0,1.0,0.37146324584856594
4029749871687083265,7.993285412581483,3550.67098404,0.6182276715382947,0.0,1.0,326.0,326.0,0.001667981482564875,0.26380014216070335,0.0013744869795709806,1.0,1.0,0.36664192830673126
4030395639953224449,3.3341592276945144,4351.3069015599995,0.3170551184433426,52.91799972999888,0.5208333333333334,75.0,144.0,0.0007472604370036885,0.27902149430532347,0.0008524943365506119,0.9975200172094298,0.4964689265536723,0.29421102911735725
4030555430101054209,2.2847533658656425,3079.47575001,0.7580164591748602,0.0,1.0,29.0,29.0,0.0005398803352465695,0.25484197724567736,0.0016167690798924484,1.0,1.0,0.3641688182112095
4030565764341697025,1.7810564105142628,2752.8940568499997,0.569879329411181,4.030795650000073,0.9523809523809523,40.0,42.0,0.00044034141550633086,0.2486331439335615,0.0012906895729572763,0.9998110982294246,0.949959644874899,0.35499212071750696
4030626027667524352,0.24518437043607355,2791.19183604,0.37403047183219834,417.25500001,0.898876404494382,80.0,89.0,0.00013682748296335782,0.24936124514742358,0.0009512440897961934,0.9804454963418142,0.8937345267568082,0.34369177044034926
4030708912786799105,5059.854401338967,1612.84376999,576.7922396305211,0.0,1.0,2.0,2.0,1.0,0.22695898905349673,1.0,1.0,1.0,0.8067397472633742
4031173908980084736,1.5169684592532575,5340.5552799100005,0.4970618417682451,80.89999999999998,0.9230769230769231,84.0,91.0,0.0003881532315086821,0.2978286669487911,0.0011644822129497543,0.9962086509546696,0.9191655801825294,0.36209323615824474
4031181049693676544,2.9230126468560713,4089.73798185,0.4086273076132107,22.344964960000198,0.8354430379746836,66.0,79.0,0.0006660110149518876,0.2740486564025144,0.0010112073685342087,0.9989528113526696,0.827075734820854,0.3427851902541019
4031414524297538817,4.06471238838944,2726.06053752,0.5063753893630775,13.35847258000058,0.8877551020408163,87.0,98.0,0.0008916299267451173,0.24812299638951105,0.001180624465206685,0.9993739600461896,0.8820477343479765,0.3447030356312303
4031451549482615297,3.709012437435203,2953.27509527,0.457371812004674,3.9002427300001727,0.9655172413793104,28.0,29.0,0.0008213376835749331,0.25244270366246196,0.001095691404076438,0.9998172165444877,0.9637638807714787,0.35807231321471944
4031493134338259457,0.3148752702006873,8921.6150469,0.25047972478507774,3682.1097991999986,0.8546195652173914,629.0,736.0,0.0001505995671592126,0.36591026380386155,0.0007371057815887565,0.8274392648702292,0.8472273397199706,0.3428626276876029
4031673021422897664,1.9050777866567818,1844.00408933,0.4975881422594296,64.5300000000002,0.6617647058823529,45.0,68.0,0.0004648501080341868,0.2313537114804344,0.0011653943976146354,0.9969758250445591,0.6445663010967099,0.3044190381978304
4033639786957934336,2.386771956763879,2743.49345731,0.5882956743824214,0.0,1.0,24.0,24.0,0.0005600409104169075,0.2484544237027578,0.0013226088049308547,1.0,1.0,0.36251813791427984
4035430878731345664,2.7784308772342237,1568.76350995,0.7273463849486215,0.0,1.0,29.0,29.0,0.0006374392457374971,0.2261209537542891,0.0015636116691574212,1.0,1.0,0.35700232058383813
4036548677626662656,1.4253855789857632,2986.58965987,0.4353713994936798,0.0,1.0,43.0,43.0,0.0003700549268203668,0.2530760661037724,0.0010575602617922618,1.0,1.0,0.36357304231000664
4037073643537925121,15.442273172809562,1540.4004996200001,0.40639583641621446,0.0,1.0,83.0,83.0,0.0031400257086295663,0.2255817281728891,0.001007339779884533,1.0,1.0,0.3573819064263566
4037121179310444801,0.2678401491569168,6174.76529576,0.15854552281917184,986.2477299699999,0.9209225700164745,559.0,607.0,0.00014130464272338344,0.3136883156804567,0.0005777653085775195,0.9537798592153154,0.9169016837461257,0.3591751895867267
4037179073830813185,1.8796983459571024,2243.06488998,0.5129204600803267,0.0,1.0,18.0,18.0,0.00045983470723809654,0.23894048699335782,0.0011919683899014927,1.0,1.0,0.3600884741031293
4037282461943784704,0.6247069374171172,3583.79156302,0.1878163140873768,1701.78798225,0.7007874015748031,89.0,127.0,0.00021182747240737186,0.26442981662928067,0.0006284974803520527,0.9202463258113942,0.6855732016548779,0.3071590396414332
4037511388357114368,0.29660400716801183,895.1902744800001,0.06020519409830685,635.45101241,0.8222222222222222,259.0,315.0,0.00014698886083025823,0.21331526369227174,0.00040732172871945645,0.9702198196631043,0.8131826741996233,0.32095740156342856
4038768306117031680,11.57872473575965,1741.91425988,0.2992654325708271,0.0,1.0,22.0,22.0,0.002376524095800168,0.229412822731331,0.000821661230905129,1.0,1.0,0.3581116689529638
4039279455324236544,1.2422947284915136,401.74679292,0.7454550628129887,0.0,1.0,76.0,76.0,0.0003338731209172408,0.2039341244853806,0.0015949976521193057,1.0,1.0,0.3513859989319983
4040843843196854529,8.517348114334927,2151.70406,0.7011873253837797,0.0,1.0,19.0,19.0,0.0017715450134825842,0.237203573453858,0.0015182727546353067,1.0,1.0,0.3600474341677622
4041804592937345281,-0.42147393924196963,-1026.85416291,-0.17480602035036366,1049.0415632900006,0.19402985074626866,26.0,134.0,5.084681510618849e-06,0.17677416607358962,0.0,0.9508370490792163,0.15304831773336705,0.20977761771066256
4041860229502600193,3.9938797949154803,2327.33599982,0.8956412822851172,0.0,1.0,38.0,38.0,0.00087763222482953,0.2405426137658687,0.0018553005942097069,1.0,1.0,0.3607261216165165
